town,price,year
point pleasant beach,750000.0,2010.0
point pleasant beach,730000.0,2010.0
point pleasant beach,545000.0,2011.0
point pleasant beach,1600000.0,2011.0
point pleasant beach,912500.0,nan
point pleasant beach,3000000.0,2011.0
point pleasant beach,1150000.0,2011.0
point pleasant beach,690000.0,2011.0
point pleasant beach,2250000.0,2011.0
point pleasant beach,676000.0,2011.0
point pleasant beach,999999.0,2010.0
point pleasant beach,575000.0,nan
point pleasant beach,885000.0,2011.0
point pleasant beach,600000.0,2011.0
point pleasant beach,982500.0,2012.0
point pleasant beach,775000.0,2011.0
point pleasant beach,575000.0,2013.0
point pleasant beach,645000.0,2012.0
point pleasant beach,900000.0,2012.0
point pleasant beach,749000.0,2012.0
point pleasant beach,750000.0,nan
point pleasant beach,625000.0,2012.0
point pleasant beach,975000.0,2012.0
point pleasant beach,820000.0,2012.0
point pleasant beach,725000.0,2012.0
point pleasant beach,660000.0,2012.0
point pleasant beach,1325000.0,2015.0
point pleasant beach,1130000.0,nan
point pleasant beach,874500.0,2012.0
point pleasant beach,680000.0,2012.0
point pleasant beach,685000.0,2014.0
point pleasant beach,690000.0,nan
point pleasant beach,1075000.0,2013.0
point pleasant beach,1175000.0,2013.0
point pleasant beach,587500.0,2013.0
point pleasant beach,2505000.0,2013.0
point pleasant beach,795000.0,2013.0
point pleasant beach,980000.0,nan
point pleasant beach,694000.0,2013.0
point pleasant beach,775000.0,2013.0
point pleasant beach,980000.0,nan
point pleasant beach,750000.0,2013.0
point pleasant beach,585000.0,2013.0
point pleasant beach,700000.0,2019.0
point pleasant beach,910000.0,2019.0
point pleasant beach,675000.0,2019.0
point pleasant beach,1625999.0,2019.0
point pleasant beach,979000.0,nan
point pleasant beach,999000.0,2019.0
point pleasant beach,1100000.0,2019.0
point pleasant beach,700000.0,2019.0
point pleasant beach,985000.0,2019.0
point pleasant beach,999900.0,2019.0
point pleasant beach,970000.0,2019.0
point pleasant beach,989000.0,2019.0
point pleasant beach,676000.0,2019.0
point pleasant beach,1425000.0,2020.0
point pleasant beach,800000.0,2019.0
point pleasant beach,649000.0,2019.0
point pleasant beach,999000.0,2019.0
point pleasant beach,955000.0,2019.0
point pleasant beach,1075000.0,2019.0
point pleasant beach,1150000.0,2019.0
point pleasant beach,735000.0,2019.0
point pleasant beach,667000.0,2019.0
point pleasant beach,785000.0,2019.0
point pleasant beach,3200000.0,2021.0
point pleasant beach,585000.0,2019.0
point pleasant beach,630000.0,nan
point pleasant beach,801000.0,2019.0
point pleasant beach,725000.0,2019.0
point pleasant beach,915000.0,2019.0
point pleasant beach,632000.0,2019.0
point pleasant beach,750000.0,2019.0
point pleasant beach,610000.0,2019.0
point pleasant beach,840000.0,2019.0
point pleasant beach,1342500.0,2019.0
point pleasant beach,951000.0,2020.0
point pleasant beach,720000.0,2019.0
point pleasant beach,1050000.0,2019.0
point pleasant beach,1600000.0,2019.0
point pleasant beach,740000.0,2019.0
point pleasant beach,799000.0,2019.0
point pleasant beach,915000.0,2019.0
point pleasant beach,1387500.0,nan
point pleasant beach,1200000.0,2019.0
point pleasant beach,750000.0,2020.0
point pleasant beach,745000.0,2019.0
point pleasant beach,950000.0,2013.0
point pleasant beach,809000.0,2020.0
point pleasant beach,800000.0,2019.0
point pleasant beach,725000.0,2012.0
point pleasant beach,1500000.0,2014.0
point pleasant beach,880000.0,2020.0
point pleasant beach,1670000.0,2013.0
point pleasant beach,770000.0,2013.0
point pleasant beach,805000.0,2014.0
point pleasant beach,830000.0,2014.0
point pleasant beach,1297000.0,2014.0
point pleasant beach,688750.0,2014.0
point pleasant beach,607500.0,2014.0
point pleasant beach,580000.0,2014.0
point pleasant beach,775000.0,2014.0
point pleasant beach,750000.0,2014.0
point pleasant beach,990000.0,2014.0
point pleasant beach,625000.0,2014.0
point pleasant beach,940000.0,2014.0
point pleasant beach,475000.0,2014.0
point pleasant beach,1299000.0,2013.0
point pleasant beach,310000.0,2014.0
point pleasant beach,830000.0,nan
point pleasant beach,610000.0,2014.0
point pleasant beach,600000.0,2014.0
point pleasant beach,785000.0,2014.0
point pleasant beach,830000.0,nan
point pleasant beach,634900.0,2015.0
point pleasant beach,815000.0,2015.0
point pleasant beach,1240000.0,2015.0
point pleasant beach,1767500.0,2019.0
point pleasant beach,696500.0,2020.0
point pleasant beach,800000.0,2020.0
point pleasant beach,1650000.0,nan
point pleasant beach,725000.0,2015.0
point pleasant beach,1345000.0,2015.0
point pleasant beach,585000.0,2015.0
point pleasant beach,772000.0,2015.0
point pleasant beach,1400000.0,2015.0
point pleasant beach,940000.0,nan
point pleasant beach,755000.0,2015.0
point pleasant beach,680000.0,2015.0
point pleasant beach,750000.0,2015.0
point pleasant beach,646000.0,2019.0
point pleasant beach,535000.0,2015.0
point pleasant beach,620000.0,2015.0
point pleasant beach,830000.0,2015.0
point pleasant beach,675000.0,2014.0
point pleasant beach,720000.0,2015.0
point pleasant beach,1110000.0,nan
point pleasant beach,610000.0,2015.0
point pleasant beach,850000.0,2015.0
point pleasant beach,659000.0,2015.0
point pleasant beach,877500.0,2015.0
point pleasant beach,575000.0,2015.0
point pleasant beach,640000.0,2015.0
point pleasant beach,650000.0,2015.0
point pleasant beach,859000.0,nan
point pleasant beach,600000.0,2015.0
point pleasant beach,949900.0,nan
point pleasant beach,1075000.0,2015.0
point pleasant beach,600000.0,2015.0
point pleasant beach,710000.0,2015.0
point pleasant beach,640000.0,2016.0
point pleasant beach,915000.0,2015.0
point pleasant beach,1366000.0,2015.0
point pleasant beach,990000.0,2015.0
point pleasant beach,860000.0,2016.0
point pleasant beach,660000.0,2016.0
point pleasant beach,670000.0,2016.0
point pleasant beach,630000.0,2015.0
point pleasant beach,690000.0,2015.0
point pleasant beach,610000.0,2016.0
point pleasant beach,999999.0,2016.0
point pleasant beach,879000.0,2015.0
point pleasant beach,949900.0,2016.0
point pleasant beach,715000.0,nan
point pleasant beach,659000.0,2016.0
point pleasant beach,725000.0,2015.0
point pleasant beach,1237500.0,2016.0
point pleasant beach,640000.0,2015.0
point pleasant beach,715000.0,2016.0
point pleasant beach,600000.0,2016.0
point pleasant beach,1150000.0,2016.0
point pleasant beach,840000.0,2015.0
point pleasant beach,860000.0,2016.0
point pleasant beach,1275000.0,2015.0
point pleasant beach,635000.0,2015.0
point pleasant beach,632000.0,2016.0
point pleasant beach,1150000.0,2019.0
point pleasant beach,724000.0,2016.0
point pleasant beach,675000.0,2016.0
point pleasant beach,610000.0,2016.0
point pleasant beach,695000.0,2016.0
point pleasant beach,700000.0,2016.0
point pleasant beach,727500.0,2016.0
point pleasant beach,1290000.0,2019.0
point pleasant beach,620000.0,2016.0
point pleasant beach,700000.0,2016.0
point pleasant beach,1380000.0,2016.0
point pleasant beach,690000.0,2016.0
point pleasant beach,749000.0,2016.0
point pleasant beach,699000.0,2016.0
point pleasant beach,989900.0,2019.0
point pleasant beach,889000.0,2016.0
point pleasant beach,598000.0,2016.0
point pleasant beach,625000.0,2017.0
point pleasant beach,600000.0,2017.0
point pleasant beach,1160000.0,2016.0
point pleasant beach,763200.0,2016.0
point pleasant beach,1230000.0,2017.0
point pleasant beach,1235000.0,2017.0
point pleasant beach,1115000.0,2016.0
point pleasant beach,615000.0,2017.0
point pleasant beach,1075000.0,2017.0
point pleasant beach,1045000.0,2017.0
point pleasant beach,2500000.0,2017.0
point pleasant beach,850000.0,2016.0
point pleasant beach,825000.0,2017.0
point pleasant beach,690000.0,2017.0
point pleasant beach,659000.0,2016.0
point pleasant beach,605000.0,2017.0
point pleasant beach,600000.0,2017.0
point pleasant beach,1430000.0,2017.0
point pleasant beach,1387500.0,2017.0
point pleasant beach,630000.0,2017.0
point pleasant beach,715000.0,2017.0
point pleasant beach,1800000.0,2017.0
point pleasant beach,779000.0,2017.0
point pleasant beach,912500.0,2017.0
point pleasant beach,870000.0,2017.0
point pleasant beach,976500.0,nan
point pleasant beach,680000.0,2017.0
point pleasant beach,1230000.0,2017.0
point pleasant beach,1050000.0,2017.0
point pleasant beach,1155000.0,2019.0
point pleasant beach,865000.0,2019.0
point pleasant beach,945000.0,2019.0
point pleasant beach,752001.0,2019.0
point pleasant beach,985000.0,2020.0
point pleasant beach,900000.0,2017.0
point pleasant beach,730000.0,2018.0
point pleasant beach,819000.0,2018.0
point pleasant beach,900000.0,nan
point pleasant beach,745000.0,2018.0
point pleasant beach,780000.0,2018.0
point pleasant beach,800000.0,2018.0
point pleasant beach,800000.0,2018.0
point pleasant beach,1325000.0,2018.0
point pleasant beach,638500.0,2018.0
point pleasant beach,860000.0,2017.0
point pleasant beach,850000.0,2018.0
point pleasant beach,632500.0,2018.0
point pleasant beach,1375000.0,2018.0
point pleasant beach,3200000.0,2018.0
point pleasant beach,680000.0,2018.0
point pleasant beach,665000.0,2018.0
point pleasant beach,880000.0,2018.0
point pleasant beach,870650.0,nan
point pleasant beach,870000.0,2018.0
point pleasant beach,625000.0,2018.0
point pleasant beach,920000.0,2018.0
point pleasant beach,1075000.0,nan
point pleasant beach,707500.0,2018.0
point pleasant beach,734900.0,2018.0
point pleasant beach,790000.0,2018.0
point pleasant beach,730000.0,2018.0
point pleasant beach,925000.0,2018.0
point pleasant beach,625000.0,2018.0
point pleasant beach,675000.0,nan
point pleasant beach,740000.0,2018.0
point pleasant beach,1141000.0,2018.0
point pleasant beach,650000.0,2018.0
point pleasant beach,600000.0,2018.0
point pleasant beach,930005.0,2018.0
point pleasant beach,979995.0,nan
point pleasant beach,724900.0,2018.0
point pleasant beach,955000.0,2018.0
point pleasant beach,710000.0,2018.0
point pleasant beach,770000.0,2018.0
point pleasant beach,785000.0,2018.0
point pleasant beach,635000.0,2019.0
point pleasant beach,805000.0,2018.0
point pleasant beach,950000.0,2018.0
point pleasant beach,900000.0,2019.0
point pleasant beach,750000.0,2019.0
point pleasant beach,650000.0,2018.0
point pleasant beach,625000.0,2019.0
point pleasant beach,915000.0,2019.0
point pleasant beach,625000.0,nan
point pleasant beach,1425000.0,2019.0
point pleasant beach,885000.0,2018.0
point pleasant beach,765000.0,2019.0
point pleasant beach,810000.0,2019.0
point pleasant beach,725000.0,2019.0
point pleasant beach,889000.0,2019.0
point pleasant beach,620000.0,2019.0
point pleasant beach,920000.0,2019.0
point pleasant beach,795000.0,2019.0
point pleasant beach,1500000.0,2019.0
point pleasant beach,965000.0,2019.0
point pleasant beach,1690000.0,2019.0
point pleasant beach,599000.0,2019.0
point pleasant beach,700000.0,2019.0
point pleasant beach,1595000.0,nan
point pleasant beach,1550000.0,2020.0
point pleasant beach,1075000.0,nan
point pleasant beach,870000.0,2020.0
point pleasant beach,1325000.0,2020.0
point pleasant beach,1730000.0,2020.0
point pleasant beach,1400000.0,2020.0
point pleasant beach,750000.0,2020.0
point pleasant beach,875000.0,2020.0
point pleasant beach,989000.0,nan
point pleasant beach,2225000.0,2019.0
point pleasant beach,842000.0,2019.0
point pleasant beach,1230000.0,2020.0
point pleasant beach,1600000.0,2019.0
point pleasant beach,2275000.0,2020.0
point pleasant beach,637500.0,2020.0
point pleasant beach,1525000.0,2019.0
point pleasant beach,2150000.0,2020.0
point pleasant beach,615000.0,2020.0
point pleasant beach,875000.0,2020.0
point pleasant beach,1550000.0,2020.0
point pleasant beach,1560000.0,2020.0
point pleasant beach,1100000.0,2019.0
point pleasant beach,475000.0,2020.0
point pleasant beach,1275000.0,2020.0
point pleasant beach,890000.0,2020.0
point pleasant beach,999000.0,2019.0
point pleasant beach,649000.0,2019.0
point pleasant beach,850000.0,2020.0
point pleasant beach,778100.0,2020.0
point pleasant beach,1250000.0,2020.0
point pleasant beach,870000.0,2020.0
point pleasant beach,750000.0,2020.0
point pleasant beach,1400000.0,2020.0
point pleasant beach,965000.0,2020.0
point pleasant beach,817950.0,2020.0
point pleasant beach,700000.0,2020.0
point pleasant beach,999999.0,2020.0
point pleasant beach,900000.0,2020.0
point pleasant beach,675000.0,2020.0
point pleasant beach,975000.0,2020.0
point pleasant beach,839000.0,2020.0
point pleasant beach,1085000.0,2020.0
point pleasant beach,950000.0,2022.0
point pleasant beach,1550000.0,2022.0
point pleasant beach,1309000.0,nan
point pleasant beach,835000.0,2020.0
point pleasant beach,785000.0,2019.0
point pleasant beach,938000.0,2020.0
point pleasant beach,759000.0,2020.0
point pleasant beach,620000.0,2020.0
point pleasant beach,845000.0,2020.0
point pleasant beach,801000.0,2020.0
point pleasant beach,1500000.0,2020.0
point pleasant beach,919312.0,2020.0
point pleasant beach,820000.0,2020.0
point pleasant beach,819900.0,2020.0
point pleasant beach,680000.0,2020.0
point pleasant beach,2700000.0,2020.0
point pleasant beach,838000.0,2020.0
point pleasant beach,850000.0,2020.0
point pleasant beach,1400000.0,2020.0
point pleasant beach,899900.0,2020.0
point pleasant beach,1271000.0,2020.0
point pleasant beach,675000.0,nan
point pleasant beach,900000.0,2020.0
point pleasant beach,790000.0,2020.0
point pleasant beach,775000.0,2020.0
point pleasant beach,1250000.0,2020.0
point pleasant beach,625000.0,2020.0
point pleasant beach,1115000.0,2020.0
point pleasant beach,1280000.0,2020.0
point pleasant beach,1107500.0,2020.0
point pleasant beach,940000.0,2020.0
point pleasant beach,739000.0,2020.0
point pleasant beach,645000.0,2021.0
point pleasant beach,805000.0,2020.0
point pleasant beach,1125000.0,2020.0
point pleasant beach,875000.0,2020.0
point pleasant beach,759000.0,2020.0
point pleasant beach,636118.0,2020.0
point pleasant beach,985000.0,2021.0
point pleasant beach,1940400.0,2020.0
point pleasant beach,733700.0,2021.0
point pleasant beach,825000.0,2021.0
point pleasant beach,705000.0,2021.0
point pleasant beach,1550000.0,2021.0
point pleasant beach,689000.0,2020.0
point pleasant beach,1175000.0,2021.0
point pleasant beach,2250000.0,2021.0
point pleasant beach,742500.0,2020.0
point pleasant beach,700000.0,2021.0
point pleasant beach,750000.0,2021.0
point pleasant beach,1283000.0,2021.0
point pleasant beach,1289999.0,2021.0
point pleasant beach,1700000.0,2021.0
point pleasant beach,1225000.0,2021.0
point pleasant beach,709000.0,2020.0
point pleasant beach,1383561.0,2019.0
point pleasant beach,1270000.0,2021.0
point pleasant beach,2500000.0,2021.0
point pleasant beach,1050000.0,2021.0
point pleasant beach,759000.0,nan
point pleasant beach,679000.0,nan
point pleasant beach,1550000.0,2020.0
point pleasant beach,1525000.0,2021.0
point pleasant beach,739000.0,nan
point pleasant beach,659000.0,nan
point pleasant beach,800000.0,2021.0
point pleasant beach,900000.0,2021.0
point pleasant beach,805000.0,2021.0
point pleasant beach,759000.0,nan
point pleasant beach,940000.0,2021.0
point pleasant beach,975000.0,2021.0
point pleasant beach,845000.0,2021.0
point pleasant beach,865000.0,2021.0
point pleasant beach,945900.0,2021.0
point pleasant beach,705000.0,2021.0
point pleasant beach,1295000.0,2017.0
point pleasant beach,6690000.0,2023.0
point pleasant beach,1151187.0,2021.0
point pleasant beach,615000.0,2021.0
point pleasant beach,739000.0,nan
point pleasant beach,1200000.0,2021.0
point pleasant beach,1425000.0,2021.0
point pleasant beach,835000.0,2021.0
point pleasant beach,1300000.0,2021.0
point pleasant beach,2700000.0,2021.0
point pleasant beach,700999.0,2021.0
point pleasant beach,999999.0,2021.0
point pleasant beach,920000.0,2021.0
point pleasant beach,1506000.0,2021.0
point pleasant beach,880000.0,2021.0
point pleasant beach,809000.0,2021.0
point pleasant beach,1305000.0,2021.0
point pleasant beach,1700000.0,2021.0
point pleasant beach,610000.0,2021.0
point pleasant beach,750000.0,2021.0
point pleasant beach,775000.0,2021.0
point pleasant beach,625000.0,2021.0
point pleasant beach,648000.0,2021.0
point pleasant beach,1335000.0,2021.0
point pleasant beach,1450000.0,2021.0
point pleasant beach,615000.0,2021.0
point pleasant beach,1775000.0,2021.0
point pleasant beach,950000.0,2021.0
point pleasant beach,1800000.0,2021.0
point pleasant beach,1950000.0,2021.0
point pleasant beach,847500.0,2021.0
point pleasant beach,1450000.0,2021.0
point pleasant beach,915000.0,2021.0
point pleasant beach,950000.0,2021.0
point pleasant beach,630000.0,2021.0
point pleasant beach,1400000.0,2021.0
point pleasant beach,835000.0,2021.0
point pleasant beach,1150000.0,2021.0
point pleasant beach,875000.0,2021.0
point pleasant beach,705000.0,2021.0
point pleasant beach,989900.0,2021.0
point pleasant beach,1849000.0,nan
point pleasant beach,1115000.0,2021.0
point pleasant beach,700000.0,2021.0
point pleasant beach,824000.0,2021.0
point pleasant beach,630000.0,2021.0
point pleasant beach,1049000.0,nan
point pleasant beach,860000.0,nan
point pleasant beach,710000.0,nan
point pleasant beach,740000.0,2022.0
point pleasant beach,1412500.0,2021.0
point pleasant beach,989000.0,2022.0
point pleasant beach,775000.0,2021.0
point pleasant beach,650000.0,2022.0
point pleasant beach,990000.0,2022.0
point pleasant beach,737500.0,2022.0
point pleasant beach,1300000.0,2022.0
point pleasant beach,857000.0,2022.0
point pleasant beach,650000.0,2022.0
point pleasant beach,910000.0,2022.0
point pleasant beach,950000.0,2021.0
point pleasant beach,1500000.0,2022.0
point pleasant beach,985000.0,2022.0
point pleasant beach,775000.0,2022.0
point pleasant beach,875000.0,2022.0
point pleasant beach,1365000.0,2021.0
point pleasant beach,807500.0,2022.0
point pleasant beach,1799000.0,nan
point pleasant beach,825000.0,2022.0
point pleasant beach,1975000.0,2022.0
point pleasant beach,1079000.0,2022.0
point pleasant beach,985000.0,nan
point pleasant beach,999999.0,2022.0
point pleasant beach,753770.0,2022.0
point pleasant beach,850000.0,2022.0
point pleasant beach,690000.0,2022.0
point pleasant beach,850000.0,2022.0
point pleasant beach,3750000.0,2022.0
point pleasant beach,637000.0,2022.0
point pleasant beach,950000.0,2022.0
point pleasant beach,1095000.0,2022.0
point pleasant beach,1525000.0,2022.0
point pleasant beach,500000.0,2022.0
point pleasant beach,1430000.0,2022.0
point pleasant beach,857000.0,2022.0
point pleasant beach,675000.0,2022.0
point pleasant beach,748000.0,2022.0
point pleasant beach,950000.0,2022.0
point pleasant beach,925000.0,2022.0
point pleasant beach,995000.0,2022.0
point pleasant beach,1106100.0,2022.0
point pleasant beach,1185000.0,2022.0
point pleasant beach,960000.0,2022.0
point pleasant beach,999999.0,2022.0
point pleasant beach,1500000.0,2022.0
point pleasant beach,2365000.0,2022.0
point pleasant beach,675000.0,2022.0
point pleasant beach,1425000.0,2022.0
point pleasant beach,899900.0,2022.0
point pleasant beach,930000.0,2022.0
point pleasant beach,1100000.0,2022.0
point pleasant beach,2100000.0,nan
point pleasant beach,722500.0,2022.0
point pleasant beach,2100000.0,nan
point pleasant beach,845000.0,2022.0
point pleasant beach,1400000.0,2022.0
point pleasant beach,1750000.0,2022.0
point pleasant beach,835000.0,2022.0
point pleasant beach,560000.0,2022.0
point pleasant beach,835000.0,2022.0
point pleasant beach,950000.0,2022.0
point pleasant beach,700000.0,2022.0
point pleasant beach,1525000.0,2022.0
point pleasant beach,811000.0,2022.0
point pleasant beach,810000.0,2022.0
point pleasant beach,875000.0,2022.0
point pleasant beach,1150000.0,2022.0
point pleasant beach,799000.0,2023.0
point pleasant beach,715000.0,2022.0
point pleasant beach,961000.0,2022.0
point pleasant beach,700000.0,2022.0
point pleasant beach,1950000.0,2023.0
point pleasant beach,1950000.0,2023.0
point pleasant beach,1095000.0,2023.0
point pleasant beach,825000.0,2022.0
point pleasant beach,1135000.0,2022.0
point pleasant beach,1575000.0,2022.0
point pleasant beach,2430000.0,2022.0
point pleasant beach,875000.0,2022.0
point pleasant beach,625000.0,2022.0
point pleasant beach,2300000.0,2022.0
point pleasant beach,1850000.0,2022.0
point pleasant beach,2650000.0,nan
point pleasant beach,1512500.0,2022.0
point pleasant beach,650000.0,2022.0
point pleasant beach,843000.0,2022.0
point pleasant beach,885000.0,2023.0
point pleasant beach,1800000.0,2023.0
point pleasant beach,1600000.0,2023.0
point pleasant beach,1400000.0,2022.0
point pleasant beach,1166000.0,2023.0
point pleasant beach,850000.0,2022.0
point pleasant beach,730000.0,2023.0
point pleasant beach,2275000.0,2022.0
point pleasant beach,875000.0,nan
point pleasant beach,1400000.0,2022.0
point pleasant beach,800000.0,23.0
point pleasant beach,1450000.0,2023.0
point pleasant beach,1449999.0,2023.0
point pleasant beach,667000.0,2023.0
point pleasant beach,1250000.0,2023.0
point pleasant beach,1600000.0,2023.0
point pleasant beach,940000.0,2023.0
point pleasant beach,679000.0,2023.0
point pleasant beach,880000.0,2023.0
point pleasant beach,639000.0,2023.0
point pleasant beach,3000000.0,2023.0
point pleasant beach,695000.0,2023.0
point pleasant beach,669000.0,2023.0
point pleasant beach,900000.0,nan
point pleasant beach,1300000.0,2023.0
point pleasant beach,806000.0,nan
point pleasant beach,800000.0,2023.0
point pleasant beach,2300000.0,nan
point pleasant beach,1450000.0,2024.0
point pleasant beach,965000.0,2023.0
point pleasant beach,945000.0,2024.0
point pleasant beach,1100000.0,2023.0
point pleasant beach,1700000.0,2023.0
point pleasant beach,1075000.0,2024.0
point pleasant beach,750000.0,2023.0
point pleasant beach,750000.0,2023.0
point pleasant beach,830000.0,2023.0
point pleasant beach,925000.0,2023.0
point pleasant beach,1400000.0,nan
point pleasant beach,1400000.0,2024.0
point pleasant beach,1175000.0,2023.0
point pleasant beach,2900000.0,2023.0
point pleasant beach,3263000.0,2022.0
point pleasant beach,1675000.0,2024.0
point pleasant beach,950000.0,2024.0
point pleasant beach,1200000.0,2024.0
point pleasant beach,1500000.0,2024.0
point pleasant beach,1225000.0,2024.0
point pleasant beach,999999.0,2024.0
point pleasant beach,1100000.0,nan
point pleasant beach,963000.0,2024.0
point pleasant beach,1388000.0,2024.0
point pleasant beach,1260000.0,2024.0
point pleasant beach,950000.0,2024.0
point pleasant beach,940000.0,2024.0
point pleasant beach,1200000.0,2024.0
deal,1750000.0,2017.0
deal,900000.0,2016.0
sea girt,1240000.0,2017.0
sea bright,999000.0,2017.0
sea girt,2275000.0,2017.0
deal,3898500.0,2017.0
deal,2225000.0,2017.0
sea girt,2850000.0,2017.0
sea bright,1550000.0,2017.0
sea bright,1250000.0,2017.0
sea bright,750000.0,2017.0
sea girt,1765000.0,2018.0
deal,2130000.0,nan
sea girt,2650000.0,2017.0
sea girt,1800000.0,nan
sea girt,1800000.0,2017.0
sea bright,529500.0,2017.0
sea girt,1550000.0,2017.0
sea girt,3220000.0,2017.0
sea girt,1200000.0,2017.0
sea girt,2395000.0,2018.0
sea girt,2600000.0,2017.0
sea bright,530000.0,2017.0
deal,3075000.0,2017.0
sea girt,3299000.0,nan
sea girt,900000.0,2017.0
sea bright,1325000.0,nan
sea girt,1650000.0,2018.0
sea girt,1895000.0,2017.0
sea girt,1285000.0,nan
deal,670000.0,nan
deal,999000.0,2018.0
sea girt,1225000.0,2018.0
sea girt,1300000.0,2018.0
sea bright,545000.0,2018.0
sea bright,1425000.0,2014.0
sea bright,2110000.0,2014.0
sea bright,829500.0,2014.0
sea girt,2600000.0,2015.0
sea girt,2515000.0,2017.0
sea girt,1570000.0,2017.0
deal,2450000.0,2022.0
sea bright,1900000.0,2009.0
sea bright,171000.0,2013.0
deal,515000.0,2014.0
deal,600000.0,2007.0
sea bright,875000.0,2009.0
sea girt,1600000.0,2008.0
sea girt,3150000.0,2010.0
sea girt,1650000.0,2010.0
sea girt,800000.0,2008.0
sea bright,2855000.0,2008.0
deal,1100000.0,2008.0
sea girt,550000.0,nan
sea girt,900000.0,2008.0
sea girt,2400000.0,2009.0
deal,525000.0,2008.0
sea girt,670000.0,2009.0
sea girt,725000.0,2009.0
sea bright,2250000.0,2009.0
sea girt,1265000.0,2009.0
sea girt,2525000.0,2009.0
sea bright,1600000.0,2009.0
sea bright,1575000.0,2009.0
sea girt,1670000.0,2009.0
sea girt,1250000.0,nan
sea girt,1300000.0,2009.0
sea girt,1360000.0,2009.0
sea girt,2300000.0,2010.0
sea bright,1350000.0,2009.0
sea girt,1250000.0,2009.0
sea girt,975000.0,2009.0
sea girt,825000.0,2009.0
sea girt,1090000.0,2009.0
sea girt,930000.0,2009.0
sea girt,1680000.0,2009.0
sea girt,1350000.0,2009.0
sea girt,1290000.0,2009.0
sea girt,590000.0,2010.0
sea bright,320000.0,2009.0
sea girt,2000000.0,2009.0
sea bright,400000.0,2009.0
sea girt,1520000.0,nan
sea girt,601000.0,2009.0
sea girt,1100000.0,2017.0
sea girt,4150000.0,2010.0
sea girt,1125000.0,2009.0
sea bright,595000.0,2009.0
sea bright,520000.0,2010.0
sea girt,684000.0,2010.0
sea girt,1095000.0,2009.0
sea girt,850000.0,9.0
sea girt,994000.0,2009.0
sea girt,575500.0,2009.0
sea girt,1090000.0,2010.0
sea girt,1310000.0,2009.0
sea girt,1699999.0,2010.0
sea girt,2000000.0,2010.0
deal,1875000.0,2010.0
sea girt,1700000.0,2009.0
sea bright,925000.0,2010.0
sea girt,1275000.0,2010.0
sea girt,575000.0,2011.0
deal,580000.0,2009.0
sea girt,2000000.0,2010.0
sea girt,995000.0,nan
sea girt,2100500.0,2010.0
sea girt,3150000.0,2010.0
sea girt,1175000.0,2011.0
sea bright,377500.0,2009.0
sea girt,952500.0,2010.0
sea girt,1276500.0,2010.0
sea girt,819100.0,2010.0
deal,394000.0,2010.0
sea bright,175000.0,2010.0
sea bright,362500.0,2010.0
sea girt,1215000.0,2010.0
deal,975000.0,2010.0
sea girt,2000000.0,nan
sea girt,1287500.0,2010.0
sea girt,535000.0,2010.0
sea girt,1295000.0,2010.0
sea girt,1675000.0,2010.0
sea girt,1290000.0,2010.0
sea bright,650000.0,2010.0
sea girt,580000.0,2010.0
sea bright,270000.0,2010.0
sea girt,1601000.0,2010.0
sea girt,1975000.0,2010.0
sea girt,3650000.0,2009.0
sea girt,565000.0,nan
sea girt,1150000.0,2010.0
sea girt,1170000.0,2010.0
sea girt,5250000.0,2010.0
sea girt,802000.0,2010.0
sea girt,1334125.0,2010.0
sea girt,1450000.0,2010.0
sea girt,810000.0,2010.0
sea girt,1700000.0,2010.0
sea girt,1175000.0,2010.0
sea girt,975000.0,2011.0
sea girt,2060000.0,2010.0
sea girt,535000.0,2010.0
sea girt,999999.0,2011.0
sea girt,790000.0,2010.0
sea bright,1750000.0,2010.0
sea bright,1340000.0,2010.0
sea girt,6250000.0,2010.0
sea bright,1550000.0,2010.0
sea girt,1399000.0,2011.0
sea girt,1900000.0,2010.0
sea girt,1850000.0,2010.0
sea girt,1185000.0,2010.0
sea girt,620000.0,2011.0
sea girt,1057500.0,2010.0
sea girt,1700000.0,2011.0
sea girt,640000.0,2013.0
sea girt,795000.0,2012.0
sea girt,685000.0,2011.0
sea girt,1400000.0,2016.0
deal,1220000.0,2016.0
sea girt,2470000.0,2011.0
sea girt,2500000.0,2010.0
sea girt,3750000.0,2011.0
sea bright,425000.0,2011.0
sea girt,2800000.0,2011.0
sea bright,270000.0,nan
sea girt,999999.0,2010.0
sea girt,610000.0,2013.0
sea girt,1336500.0,2011.0
sea girt,3850000.0,2011.0
sea girt,1100000.0,2011.0
sea girt,630000.0,2011.0
sea girt,870000.0,2011.0
sea girt,2300000.0,2022.0
deal,250000.0,2011.0
sea girt,850000.0,2011.0
sea girt,2249000.0,nan
sea bright,700000.0,2011.0
sea girt,1515000.0,2011.0
sea bright,350000.0,2011.0
sea bright,245000.0,2011.0
sea girt,1500000.0,2010.0
sea bright,890000.0,2011.0
sea girt,1425000.0,2011.0
sea girt,1100000.0,nan
sea girt,815000.0,2011.0
sea girt,1235000.0,2011.0
sea bright,258000.0,2011.0
sea girt,2225000.0,2011.0
sea girt,1375000.0,2008.0
sea girt,2700000.0,2011.0
sea bright,419000.0,2011.0
sea girt,1465000.0,nan
sea girt,1075000.0,2011.0
sea girt,2200000.0,2011.0
sea girt,2425000.0,nan
sea bright,2850000.0,2011.0
sea girt,1592500.0,nan
sea girt,4000000.0,2011.0
sea girt,610000.0,2010.0
